municipio,nome_municipio_uf,ivs,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_e_trabalho,idhm,idhm_long,idhm_educ,idhm_renda,idhm_educ_sub_esc,idhm_educ_sub_freq
3162906,São João Nepomuceno (MG),0.2,"0,080","0,289","0,232",0.70799999999999996,"0,850","0,600","0,696","0,459","0,686"
3162252,São João da Lagoa (MG),0.41,"0,374","0,411","0,445",0.63400000000000001,"0,813","0,546","0,575","0,346","0,685"
3162302,São João da Mata (MG),0.219,"0,006","0,392","0,260",0.65300000000000002,"0,822","0,501","0,676","0,357","0,593"
3162401,São João da Ponte (MG),0.52500000000000002,"0,567","0,475","0,533",0.56899999999999995,"0,786","0,419","0,559","0,226","0,571"
3162450,São João das Missões (MG),0.57899999999999996,"0,421","0,628","0,689",0.52900000000000003,"0,776","0,381","0,502","0,270","0,452"
3162559,São João do Manhuaçu (MG),0.312,"0,132","0,399","0,405",0.65,"0,836","0,498","0,659","0,328","0,614"
3162575,São João do Manteninha (MG),0.33400000000000002,"0,092","0,419","0,492",0.64,"0,805","0,522","0,623","0,302","0,686"
3162609,São João do Oriente (MG),0.35699999999999998,"0,140","0,457","0,473",0.64800000000000002,"0,805","0,536","0,631","0,312","0,702"
3162658,São João do Pacuí (MG),0.47299999999999998,"0,447","0,443","0,529",0.625,"0,798","0,504","0,606","0,304","0,649"
3162708,São João do Paraíso (MG),0.433,"0,288","0,460","0,552",0.61499999999999999,"0,808","0,493","0,583","0,307","0,625"
3163706,São Lourenço (MG),0.16400000000000001,"0,040","0,229","0,223",0.75900000000000001,"0,871","0,673","0,746","0,588","0,720"
3163805,São Miguel do Anta (MG),0.30599999999999999,"0,072","0,422","0,424",0.64400000000000002,"0,828","0,523","0,616","0,294","0,698"
3163904,São Pedro da União (MG),0.22900000000000001,"0,041","0,308","0,339",0.67400000000000004,"0,836","0,539","0,680","0,342","0,676"
3164100,São Pedro do Suaçuí (MG),0.43099999999999999,"0,359","0,470","0,465",0.622,"0,785","0,501","0,611","0,285","0,665"
3164001,São Pedro dos Ferros (MG),0.32100000000000001,"0,211","0,387","0,366",0.65900000000000003,"0,789","0,576","0,631","0,369","0,719"
3164209,São Romão (MG),0.38600000000000001,"0,247","0,409","0,503",0.64,"0,787","0,568","0,586","0,438","0,646"
3164308,São Roque de Minas (MG),0.26800000000000002,"0,135","0,316","0,353",0.67200000000000004,"0,838","0,517","0,699","0,289","0,691"
3164407,São Sebastião da Bela Vista (MG),0.20599999999999999,"0,041","0,371","0,207",0.69199999999999995,"0,848","0,569","0,687","0,394","0,684"
3164431,São Sebastião da Vargem Alegre (MG),0.255,"0,048","0,342","0,375",0.66,"0,827","0,552","0,631","0,333","0,711"
3164472,São Sebastião do Anta (MG),0.34100000000000003,"0,139","0,445","0,439",0.60699999999999998,"0,766","0,490","0,597","0,265","0,666"
3164506,São Sebastião do Maranhão (MG),0.51400000000000001,"0,452","0,597","0,494",0.58099999999999996,"0,816","0,427","0,564","0,232","0,580"
3164605,São Sebastião do Oeste (MG),0.253,"0,112","0,357","0,290",0.626,"0,832","0,434","0,678","0,253","0,569"
3164704,São Sebastião do Paraíso (MG),0.246,"0,197","0,315","0,227",0.72199999999999998,"0,836","0,613","0,735","0,485","0,689"
3164803,São Sebastião do Rio Preto (MG),0.378,"0,256","0,377","0,500",0.63200000000000001,"0,809","0,472","0,662","0,279","0,614"
3164902,São Sebastião do Rio Verde (MG),0.22800000000000001,"0,038","0,357","0,290",0.67600000000000005,"0,845","0,568","0,645","0,388","0,687"
3165206,São Thomé das Letras (MG),0.28699999999999998,"0,192","0,360","0,308",0.66700000000000004,"0,801","0,578","0,640","0,409","0,688"
3165008,São Tiago (MG),0.27200000000000002,"0,168","0,359","0,289",0.66200000000000003,"0,825","0,533","0,660","0,345","0,663"
3165107,São Tomás de Aquino (MG),0.214,"0,046","0,319","0,276",0.7,"0,874","0,568","0,692","0,359","0,715"
3165305,São Vicente de Minas (MG),0.22900000000000001,"0,053","0,318","0,317",0.71499999999999997,"0,845","0,644","0,673","0,494","0,736"
3167905,Tabuleiro (MG),0.25600000000000001,"0,105","0,328","0,334",0.68100000000000005,"0,821","0,578","0,666","0,344","0,749"
3168002,Taiobeiras (MG),0.32900000000000001,"0,199","0,393","0,395",0.67,"0,815","0,578","0,639","0,391","0,702"
3168051,Taparuba (MG),0.29899999999999999,"0,173","0,377","0,346",0.64500000000000002,"0,799","0,557","0,604","0,340","0,713"
3168101,Tapira (MG),0.246,"0,112","0,281","0,346",0.71199999999999997,"0,847","0,561","0,759","0,420","0,649"
3168200,Tapiraí (MG),0.26200000000000001,"0,129","0,375","0,281",0.66700000000000004,"0,847","0,522","0,670","0,316","0,671"
3168408,Tarumirim (MG),0.36599999999999999,"0,132","0,443","0,524",0.63300000000000001,"0,829","0,499","0,614","0,299","0,644"
3168507,Teixeiras (MG),0.27300000000000002,"0,080","0,345","0,394",0.67500000000000004,"0,804","0,558","0,685","0,387","0,670"
3168606,Teófilo Otoni (MG),0.30199999999999999,"0,119","0,406","0,382",0.70099999999999996,"0,824","0,598","0,698","0,492","0,660"
3168705,Timóteo (MG),0.20399999999999999,"0,083","0,242","0,286",0.77,"0,836","0,742","0,737","0,655","0,790"
3168804,Tiradentes (MG),0.187,"0,064","0,286","0,211",0.74,"0,885","0,619","0,741","0,497","0,691"
3168903,Tiros (MG),0.27700000000000002,"0,186","0,307","0,337",0.68300000000000005,"0,852","0,532","0,703","0,326","0,680"
3169000,Tocantins (MG),0.187,"0,021","0,302","0,239",0.68799999999999994,"0,800","0,597","0,682","0,412","0,718"
3169059,Tocos do Moji (MG),0.26,"0,048","0,281","0,450",0.69599999999999995,"0,808","0,631","0,661","0,351","0,847"
3169109,Toledo (MG),0.25900000000000001,"0,097","0,361","0,318",0.66100000000000003,"0,802","0,546","0,660","0,330","0,703"
3169208,Tombos (MG),0.25600000000000001,"0,039","0,303","0,425",0.71799999999999997,"0,871","0,607","0,699","0,427","0,723"
3169307,Três Corações (MG),0.27,"0,182","0,342","0,286",0.74399999999999999,"0,855","0,660","0,730","0,554","0,720"
3169356,Três Marias (MG),0.253,"0,132","0,314","0,313",0.752,"0,866","0,695","0,706","0,568","0,768"
3169406,Três Pontas (MG),0.222,"0,105","0,304","0,256",0.73099999999999998,"0,850","0,643","0,714","0,481","0,743"
3169505,Tumiritinga (MG),0.42599999999999999,"0,329","0,433","0,516",0.626,"0,827","0,482","0,615","0,304","0,607"
3169604,Tupaciguara (MG),0.28999999999999998,"0,142","0,369","0,360",0.71899999999999997,"0,863","0,605","0,711","0,453","0,699"
3169703,Turmalina (MG),0.311,"0,174","0,373","0,387",0.68200000000000005,"0,816","0,602","0,646","0,394","0,744"
3169802,Turvolândia (MG),0.219,"0,045","0,321","0,291",0.69599999999999995,"0,829","0,576","0,707","0,386","0,704"
3170057,Ubaporanga (MG),0.33600000000000002,"0,140","0,402","0,465",0.61399999999999999,"0,805","0,475","0,604","0,279","0,619"
3170008,Ubaí (MG),0.52700000000000002,"0,469","0,512","0,599",0.60899999999999999,"0,787","0,519","0,552","0,354","0,628"
3170107,Uberaba (MG),0.20599999999999999,"0,165","0,263","0,190",0.77200000000000002,"0,845","0,705","0,772","0,630","0,745"
3170206,Uberlândia (MG),0.22500000000000001,"0,261","0,229","0,185",0.78900000000000003,"0,885","0,716","0,776","0,646","0,754"
3169901,Ubá (MG),0.20799999999999999,"0,075","0,341","0,209",0.72399999999999998,"0,841","0,620","0,727","0,503","0,688"
3170305,Umburatiba (MG),0.38700000000000001,"0,128","0,518","0,515",0.63800000000000001,"0,815","0,531","0,599","0,364","0,641"
3170438,União de Minas (MG),0.34399999999999997,"0,189","0,427","0,416",0.67200000000000004,"0,829","0,534","0,684","0,350","0,660"
3170479,Uruana de Minas (MG),0.309,"0,113","0,417","0,398",0.66400000000000003,"0,793","0,602","0,612","0,371","0,766"
3170529,Urucuia (MG),0.41899999999999998,"0,276","0,451","0,530",0.61899999999999999,"0,781","0,543","0,559","0,427","0,613"
3170503,Urucânia (MG),0.30399999999999999,"0,150","0,405","0,358",0.63300000000000001,"0,811","0,498","0,628","0,330","0,611"
3170578,Vargem Alegre (MG),0.35699999999999998,"0,129","0,488","0,455",0.63100000000000001,"0,819","0,486","0,631","0,296","0,623"
3170602,Vargem Bonita (MG),0.246,"0,156","0,318","0,265",0.69599999999999995,"0,847","0,597","0,667","0,371","0,757"
3170651,Vargem Grande do Rio Pardo (MG),0.41299999999999998,"0,225","0,445","0,570",0.63400000000000001,"0,811","0,559","0,563","0,345","0,711"
3170701,Varginha (MG),0.17499999999999999,"0,080","0,243","0,201",0.77800000000000002,"0,875","0,707","0,760","0,629","0,749"
3170750,Varjão de Minas (MG),0.27,"0,175","0,357","0,278",0.71099999999999997,"0,847","0,631","0,673","0,451","0,747"
3170909,Varzelândia (MG),0.505,"0,426","0,497","0,591",0.59399999999999997,"0,806","0,477","0,546","0,282","0,620"
3171006,Vazante (MG),0.22700000000000001,"0,069","0,284","0,329",0.74199999999999999,"0,866","0,666","0,707","0,526","0,749"
3171030,Verdelândia (MG),0.52600000000000002,"0,442","0,626","0,511",0.58399999999999996,"0,797","0,462","0,542","0,266","0,608"
3171071,Veredinha (MG),0.40799999999999997,"0,381","0,351","0,491",0.63200000000000001,"0,785","0,555","0,579","0,336","0,714"
3171154,Vermelho Novo (MG),0.40699999999999997,"0,286","0,482","0,453",0.61199999999999999,"0,790","0,475","0,610","0,304","0,594"
3171105,Veríssimo (MG),0.26700000000000002,"0,030","0,438","0,333",0.66700000000000004,"0,869","0,501","0,683","0,312","0,634"
3171402,Vieiras (MG),0.25900000000000001,"0,057","0,334","0,385",0.66800000000000004,"0,808","0,592","0,623","0,358","0,762"
3171600,Virgem da Lapa (MG),0.46899999999999997,"0,264","0,502","0,640",0.61,"0,797","0,488","0,585","0,307","0,616"
3171808,Virginópolis (MG),0.318,"0,215","0,343","0,396",0.67500000000000004,"0,831","0,580","0,638","0,408","0,692"
3171907,Virgolândia (MG),0.45300000000000001,"0,331","0,513","0,514",0.62,"0,795","0,497","0,602","0,280","0,662"
3171709,Virgínia (MG),0.28599999999999998,"0,122","0,387","0,349",0.65100000000000002,"0,829","0,523","0,635","0,331","0,658"
3172004,Visconde do Rio Branco (MG),0.22600000000000001,"0,045","0,368","0,265",0.70899999999999996,"0,850","0,591","0,709","0,440","0,685"
3171303,Viçosa (MG),0.187,"0,089","0,226","0,247",0.77500000000000002,"0,883","0,696","0,758","0,595","0,752"
3172103,Volta Grande (MG),0.28799999999999998,"0,164","0,406","0,294",0.66900000000000004,"0,841","0,531","0,669","0,408","0,606"
3170800,Várzea da Palma (MG),0.34,"0,171","0,445","0,404",0.66600000000000004,"0,814","0,573","0,634","0,420","0,669"
3172202,Wenceslau Braz (MG),0.30399999999999999,"0,209","0,372","0,330",0.67800000000000005,"0,842","0,576","0,644","0,384","0,705"
3100609,Água Boa (MG),0.48599999999999999,"0,409","0,554","0,494",0.57599999999999996,"0,799","0,403","0,594","0,247","0,514"
3100708,Água Comprida (MG),0.216,"0,068","0,321","0,259",0.67500000000000004,"0,860","0,498","0,719","0,324","0,617"
3100906,Águas Formosas (MG),0.39400000000000002,"0,156","0,473","0,554",0.64500000000000002,"0,811","0,531","0,624","0,368","0,638"
3101003,Águas Vermelhas (MG),0.41699999999999998,"0,210","0,585","0,457",0.60099999999999998,"0,808","0,458","0,586","0,278","0,588"
3109303,Buritis (MG),0.36399999999999999,"0,253","0,432","0,408",0.67200000000000004,"0,815","0,558","0,666","0,422","0,642"
3109451,Cabeceira Grande (MG),0.36399999999999999,"0,274","0,420","0,399",0.64800000000000002,"0,788","0,542","0,638","0,363","0,663"
3170404,Unaí (MG),0.28799999999999998,"0,223","0,330","0,311",0.73599999999999999,"0,847","0,651","0,723","0,488","0,752"
3105004,Baldim (MG),0.36499999999999999,"0,255","0,420","0,419",0.67100000000000004,"0,787","0,590","0,650","0,409","0,709"
3106200,Belo Horizonte (MG),0.27600000000000002,"0,405","0,233","0,190",0.81,"0,856","0,737","0,841","0,702","0,755"
3106705,Betim (MG),0.31900000000000001,"0,411","0,286","0,259",0.749,"0,864","0,687","0,709","0,587","0,744"
3109006,Brumadinho (MG),0.224,"0,161","0,248","0,263",0.747,"0,857","0,639","0,761","0,503","0,721"
3110004,Caeté (MG),0.32600000000000001,"0,407","0,282","0,290",0.72799999999999998,"0,844","0,663","0,690","0,538","0,736"
3112505,Capim Branco (MG),0.26800000000000002,"0,263","0,292","0,248",0.69499999999999995,"0,837","0,604","0,664","0,491","0,670"
3117876,Confins (MG),0.18099999999999999,"0,051","0,252","0,240",0.747,"0,830","0,711","0,706","0,580","0,787"
3118601,Contagem (MG),0.3,"0,405","0,264","0,230",0.75600000000000001,"0,832","0,697","0,745","0,623","0,737"
3124104,Esmeraldas (MG),0.40400000000000003,"0,505","0,393","0,313",0.67100000000000004,"0,822","0,567","0,649","0,408","0,669"
3126000,Florestal (MG),0.214,"0,130","0,253","0,259",0.72399999999999998,"0,845","0,617","0,728","0,484","0,697"
3129806,Ibirité (MG),0.34200000000000003,"0,412","0,341","0,273",0.70399999999999996,"0,840","0,616","0,673","0,486","0,693"
3130101,Igarapé (MG),0.36099999999999999,"0,441","0,350","0,291",0.69799999999999995,"0,844","0,588","0,686","0,458","0,666"
3132206,Itaguara (MG),0.23100000000000001,"0,080","0,335","0,279",0.69099999999999995,"0,836","0,567","0,697","0,374","0,699"
3133709,Itatiaiuçu (MG),0.26300000000000001,"0,133","0,345","0,311",0.67700000000000005,"0,833","0,563","0,661","0,375","0,689"
3134608,Jaboticatubas (MG),0.33100000000000002,"0,291","0,365","0,337",0.68100000000000005,"0,837","0,543","0,694","0,373","0,655"
3136652,Juatuba (MG),0.316,"0,324","0,325","0,300",0.71699999999999997,"0,849","0,649","0,670","0,515","0,728"
3137601,Lagoa Santa (MG),0.24199999999999999,"0,255","0,266","0,205",0.77700000000000002,"0,857","0,693","0,790","0,625","0,729"
3140704,Mateus Leme (MG),0.30599999999999999,"0,215","0,378","0,326",0.70399999999999996,"0,839","0,604","0,688","0,479","0,678"
3141108,Matozinhos (MG),0.26600000000000001,"0,238","0,287","0,272",0.73099999999999998,"0,864","0,654","0,690","0,545","0,716"
3140159,Mário Campos (MG),0.35899999999999999,"0,419","0,332","0,327",0.69899999999999995,"0,833","0,604","0,680","0,438","0,710"
3144805,Nova Lima (MG),0.23499999999999999,"0,333","0,202","0,171",0.81299999999999994,"0,885","0,704","0,864","0,660","0,727"
3136603,Nova União (MG),0.32300000000000001,"0,149","0,378","0,441",0.66200000000000003,"0,818","0,568","0,624","0,337","0,738"
3149309,Pedro Leopoldo (MG),0.26100000000000001,"0,278","0,260","0,244",0.75700000000000001,"0,856","0,700","0,723","0,583","0,767"
3153905,Raposos (MG),0.32900000000000001,"0,430","0,272","0,284",0.73,"0,832","0,661","0,706","0,556","0,720"
3154606,Ribeirão das Neves (MG),0.35799999999999998,"0,432","0,368","0,273",0.68400000000000005,"0,822","0,591","0,658","0,462","0,668"
3154804,Rio Acima (MG),0.34100000000000003,"0,410","0,349","0,264",0.67300000000000004,"0,870","0,508","0,689","0,412","0,564"
3155306,Rio Manso (MG),0.24099999999999999,"0,082","0,320","0,321",0.64800000000000002,"0,802","0,501","0,676","0,271","0,681"
3156700,Sabará (MG),0.32900000000000001,"0,432","0,311","0,245",0.73099999999999998,"0,833","0,670","0,699","0,561","0,732"
3157807,Santa Luzia (MG),0.33300000000000002,"0,422","0,316","0,260",0.71499999999999997,"0,859","0,625","0,682","0,530","0,679"
3165537,Sarzedo (MG),0.31,"0,409","0,250","0,272",0.73399999999999999,"0,871","0,643","0,706","0,548","0,697"
3162922,São Joaquim de Bicas (MG),0.371,"0,326","0,458","0,329",0.66200000000000003,"0,844","0,518","0,664","0,420","0,575"
3162955,São José da Lapa (MG),0.30599999999999999,"0,405","0,249","0,265",0.72899999999999998,"0,844","0,679","0,677","0,540","0,761"
3168309,Taquaraçu de Minas (MG),0.32700000000000001,"0,189","0,446","0,346",0.65100000000000002,"0,818","0,525","0,643","0,328","0,665"
3171204,Vespasiano (MG),0.35399999999999998,"0,426","0,372","0,263",0.68799999999999994,"0,811","0,592","0,677","0,477","0,659"
3300100,Angra dos Reis (RJ),0.25900000000000001,"0,181","0,335","0,260",0.72399999999999998,"0,846","0,605","0,740","0,554","0,632"
3300159,Aperibé (RJ),0.21099999999999999,"0,052","0,288","0,293",0.69199999999999995,"0,785","0,631","0,670","0,514","0,699"
3300209,Araruama (RJ),0.28799999999999998,"0,221","0,317","0,327",0.71799999999999997,"0,839","0,617","0,714","0,556","0,650"
3300225,Areal (RJ),0.29499999999999998,"0,215","0,353","0,317",0.68400000000000005,"0,823","0,566","0,686","0,468","0,622"
3300233,Armação dos Búzios (RJ),0.192,"0,083","0,295","0,199",0.72799999999999998,"0,824","0,624","0,750","0,580","0,647"
3300258,Arraial do Cabo (RJ),0.20399999999999999,"0,044","0,252","0,317",0.73299999999999998,"0,805","0,677","0,722","0,627","0,703"
3300407,Barra Mansa (RJ),0.23300000000000001,"0,174","0,270","0,255",0.72899999999999998,"0,819","0,657","0,720","0,582","0,698"
3300308,Barra do Piraí (RJ),0.249,"0,167","0,281","0,300",0.73299999999999998,"0,819","0,665","0,723","0,606","0,696"
3300506,Bom Jardim (RJ),0.26200000000000001,"0,187","0,353","0,245",0.66,"0,809","0,503","0,707","0,365","0,590"
3300605,Bom Jesus do Itabapoana (RJ),0.26600000000000001,"0,158","0,290","0,351",0.73199999999999998,"0,819","0,662","0,723","0,538","0,734"
3300704,Cabo Frio (RJ),0.26500000000000001,"0,192","0,330","0,274",0.73499999999999999,"0,836","0,640","0,743","0,606","0,658"
3300902,Cambuci (RJ),0.24199999999999999,"0,092","0,308","0,327",0.69099999999999995,"0,809","0,608","0,672","0,449","0,707"
3301009,Campos dos Goytacazes (RJ),0.30299999999999999,"0,244","0,333","0,332",0.71599999999999997,"0,830","0,619","0,715","0,555","0,654"
3301108,Cantagalo (RJ),0.246,"0,141","0,304","0,292",0.70899999999999996,"0,822","0,614","0,705","0,498","0,682"
3300936,Carapebus (RJ),0.32300000000000001,"0,324","0,290","0,356",0.71299999999999997,"0,805","0,644","0,699","0,546","0,700"
3301157,Cardoso Moreira (RJ),0.33700000000000002,"0,217","0,378","0,415",0.64800000000000002,"0,782","0,534","0,653","0,401","0,616"
3301207,Carmo (RJ),0.24199999999999999,"0,107","0,316","0,302",0.69599999999999995,"0,813","0,608","0,683","0,500","0,671"
3301306,Casimiro de Abreu (RJ),0.252,"0,161","0,322","0,273",0.72599999999999998,"0,811","0,642","0,734","0,568","0,683"
3300951,Comendador Levy Gasparian (RJ),0.21,"0,067","0,246","0,316",0.68500000000000005,"0,785","0,605","0,676","0,487","0,675"
3301405,Conceição de Macabu (RJ),0.28699999999999998,"0,150","0,386","0,326",0.71199999999999997,"0,806","0,642","0,698","0,538","0,701"
3301504,Cordeiro (RJ),0.21199999999999999,"0,118","0,282","0,236",0.72899999999999998,"0,826","0,649","0,724","0,581","0,686"
3301603,Duas Barras (RJ),0.28399999999999997,"0,162","0,344","0,345",0.65900000000000003,"0,790","0,534","0,677","0,375","0,637"
3301801,Engenheiro Paulo de Frontin (RJ),0.253,"0,176","0,264","0,319",0.72199999999999998,"0,805","0,694","0,674","0,557","0,774"
